Date,Close,High,Low,Open,Volume
2017-02-07,9894.950751953125,10080.688251953125,9881.997124023437,10064.178251953124,138216
2017-02-08,9886.505375976563,9945.624248046875,9859.3275,9942.067875976563,150964
2017-02-09,9831.07,9907.206748046876,9805.924248046875,9890.823251953125,150141
2017-02-10,9611.740751953124,9747.186748046875,9596.882124023437,9745.154624023438,185937
2017-02-11,9653.714624023438,9695.307124023439,9627.933251953125,9666.795375976562,156804
2017-02-14,9606.089624023438,9658.477124023437,9517.824624023438,9559.861748046875,185646
2017-02-15,9538.080751953124,9637.140751953126,9509.505751953126,9635.744248046874,169881
2017-02-16,9604.247875976562,9640.506748046875,9430.765751953126,9598.532875976563,222805
2017-02-17,9571.735751953125,9658.095751953126,9453.625751953125,9483.597875976562,199892
2017-02-18,9446.005751953126,9609.455,9432.670751953125,9603.295375976562,199226
2017-02-21,9335.77,9478.835375976563,9317.227875976563,9423.844624023437,237604
2017-02-22,9442.577124023437,9477.692500000001,9352.470375976563,9374.885751953125,187634
2017-02-23,9282.810751953126,9488.042875976562,9196.705,9343.39,231840
2017-02-24,9241.535751953124,9396.349248046876,9207.5,9368.345375976563,241706
2017-02-25,9426.511748046874,9440.417875976562,9306.052124023438,9341.739248046875,232970
2017-02-28,9443.910375976562,9508.680375976563,9424.924248046875,9485.3125,164930
2017-03-02,9445.942500000001,9496.932875976563,9423.019248046876,9486.392124023438,185103
2017-03-03,9429.305375976563,9485.439624023438,9410.192124023437,9431.655,282796
2017-03-04,9605.708251953125,9621.075375976563,9401.555751953125,9414.954624023438,304292
2017-03-07,9596.056748046874,9652.571748046876,9577.3875,9638.665,203863
2017-03-08,9468.548251953125,9621.900751953126,9433.623251953126,9609.645375976563,230915
2017-03-09,9349.485751953125,9422.637875976563,9334.880751953126,9388.411748046876,197821
2017-03-10,9403.08,9470.453251953126,9354.756748046875,9412.541748046875,219158
2017-03-11,9511.157124023437,9529.000375976562,9406.445375976562,9421.1775,241656
2017-03-14,9381.8075,9540.938251953125,9351.264248046875,9511.919248046876,172444
2017-03-15,9268.714248046876,9300.781748046875,9239.440375976563,9276.016748046875,206608
2017-03-16,9163.939248046876,9235.249624023438,9115.7425,9225.660751953124,239202
2017-03-17,8859.964624023438,9154.985375976563,8839.136748046874,9148.572124023438,301382
2017-03-18,8865.806748046874,8934.195751953124,8723.630000000001,8920.035375976562,341653
2017-03-21,9096.946748046876,9122.155751953125,8962.135751953125,8962.834624023437,363770
2017-03-22,8951.2775,9149.905375976563,8937.879248046875,9145.5875,248334
2017-03-23,9027.731748046876,9047.099248046876,8840.025375976562,8964.739624023438,250590
2017-03-24,9133.522500000001,9163.177124023438,9052.369624023439,9115.297875976563,243771
2017-03-25,9157.6525,9178.099624023438,9075.356748046876,9106.598251953124,189857
2017-03-28,9187.878251953125,9210.547875976563,9144.889248046875,9155.239624023438,159583
2017-03-29,9029.128251953125,9196.959248046875,9005.189248046876,9195.180751953125,191024
2017-03-30,8913.749248046875,9005.315751953125,8902.3825,8985.25,201744
2017-03-31,8852.662124023438,8933.434248046875,8840.977875976563,8927.909624023438,293351
2017-04-01,8927.7825,8957.182875976563,8871.077124023437,8939.910751953124,199989
2017-04-04,8873.553251953124,9010.142124023438,8668.765751953126,8954.071748046876,461411
2017-04-05,9172.320751953124,9189.085000000001,8934.577124023437,8938.5775,280934
2017-04-06,9358.439624023438,9373.044624023438,9281.350375976563,9298.559248046875,336718
2017-04-07,9494.012124023438,9504.616748046876,9405.683251953125,9435.528251953125,279395
2017-04-08,9506.394624023438,9532.492875976563,9454.007124023437,9531.857875976562,278195
2017-04-12,9506.330751953124,9559.480375976562,9451.530375976563,9507.727875976563,261233
2017-04-13,9565.385751953125,9574.53,9428.860751953125,9443.847124023438,239419
2017-04-14,9507.410375976562,9584.817124023437,9458.197875976562,9582.594624023437,229370
2017-04-15,9537.954248046875,9580.816748046875,9474.962124023437,9505.759624023438,197832
2017-04-18,9574.2125,9631.299248046875,9544.113251953126,9579.102124023437,168907
2017-04-19,9474.962124023437,9582.404248046874,9465.055751953125,9570.529624023438,199934
2017-04-20,9523.4125,9535.16,9404.540375976563,9470.453251953126,195100
2017-04-21,9540.938251953125,9633.330751953124,9498.837875976562,9597.897875976563,236374
2017-04-22,9657.524624023437,9669.272124023437,9547.732875976562,9569.005375976563,241026
2017-04-25,9784.397500000001,9796.208251953125,9674.479248046875,9676.384248046876,195351
2017-04-26,9797.922875976563,9814.814248046876,9707.625751953125,9773.348251953124,216925
2017-04-27,9799.955,9813.099624023438,9741.662124023438,9801.161748046876,207212
2017-05-02,9671.177124023438,9841.737875976563,9636.379248046875,9831.07,232756
2017-05-03,9648.19,9719.182875976563,9629.4575,9660.318251953126,220463
2017-05-04,9823.704248046875,9832.276748046876,9707.181748046874,9716.897124023437,233265
2017-05-05,9827.767875976562,9877.552124023438,9781.54,9814.115375976562,367951
2017-05-06,9795.573251953125,9829.990375976562,9735.947124023438,9801.923251953125,178195
2017-05-09,9853.675751953126,9860.851748046874,9784.587875976562,9821.100375976563,157039
2017-05-10,9656.064248046876,9825.100751953125,9637.585375976563,9825.100751953125,210755
2017-05-11,9670.224624023438,9701.085375976563,9641.522500000001,9697.783251953126,162862
2017-05-12,9583.991748046876,9691.0525,9570.529624023438,9690.607875976562,238266
2017-05-13,9595.104248046875,9613.074624023438,9558.909248046875,9578.784624023438,140313
2017-05-16,9742.677875976562,9752.075751953125,9546.399624023437,9623.805751953125,183411
2017-05-17,9790.366748046876,9801.097875976562,9732.454624023438,9739.9475,168785
2017-05-18,9970.071748046876,9988.295751953125,9870.694248046875,9876.980375976562,220107
2017-05-23,10051.669248046876,10059.162124023438,9960.2925,10043.350375976563,183295
2017-05-25,10051.7325,10097.007875976562,10004.488251953126,10096.563251953125,198082
2017-05-26,10048.303251953124,10132.631748046875,10012.807124023439,10101.135375976562,216220
2017-05-27,10032.110751953125,10062.654624023438,9999.154624023438,10022.585751953126,182686
2017-05-30,9975.913251953125,10046.97,9940.29,10026.395751953125,144936
2017-05-31,10112.565375976563,10127.615,9934.638251953125,9941.750375976562,198264
2017-06-01,10134.472875976562,10148.57,10084.498251953126,10086.34,208012
2017-06-02,9966.0075,10149.84,9949.751748046876,10118.597875976562,295669
2017-06-03,9969.245751953125,10019.093251953125,9891.649248046875,9962.1975,245411
2017-06-06,9913.492875976563,9943.845751953126,9877.170751953125,9934.829248046875,145848
2017-06-07,9838.69,10020.6175,9823.640375976564,9937.495751953125,187259
2017-06-08,9787.318251953126,9841.23,9775.5075,9809.670375976562,195422
2017-06-09,9824.085000000001,9877.488251953126,9787.699624023438,9818.37,186096
2017-06-10,9821.481748046876,9828.402875976562,9751.504624023437,9801.415375976563,159451
2017-06-13,9989.883251953124,9999.535375976562,9847.008251953124,9849.1675,167002
2017-06-14,10017.505751953126,10029.062875976562,9953.879248046875,9999.408251953126,166463
2017-06-15,9968.039624023437,10024.237124023437,9881.742875976563,9911.905375976563,220793
2017-06-16,10033.507875976562,10053.383251953124,9969.055375976563,9996.741748046876,147856
2017-06-17,9924.922875976563,10008.87,9885.934248046875,10008.87,185113
2017-06-20,9983.1525,9999.852875976563,9870.630375976563,9945.624248046875,202163
2017-06-21,10021.2525,10083.927124023438,10007.219248046875,10028.999624023438,177900
2017-06-22,9995.090375976562,10010.203251953126,9919.6525,9965.3725,156770
2017-06-23,9884.917875976562,10002.774248046875,9863.835751953126,10001.885,175106
2017-06-24,9842.119248046874,9921.747875976562,9824.4025,9896.094248046875,155027
2017-06-27,9818.433251953125,9932.162124023438,9807.194248046875,9923.716748046874,174451
2017-06-28,9841.039624023437,9857.168251953126,9799.065751953125,9827.323251953125,144716
2017-06-29,10077.322875976562,10085.324248046874,9917.810751953126,9920.985751953125,177897
2017-06-30,10248.455375976562,10265.41,10094.595,10127.551748046875,267946
2017-07-01,10358.945375976562,10368.534248046875,10257.853251953125,10264.076748046875,253660
2017-07-04,10386.695,10414.0,10351.515751953126,10371.455,250390
2017-07-05,10363.327124023437,10431.27150390625,10330.560751953126,10426.50900390625,458054
2017-07-06,10388.536748046876,10433.49400390625,10377.233251953125,10387.584248046875,190424
2017-07-07,10438.066748046875,10451.465,10356.5325,10359.262875976563,176744
2017-07-08,10440.415751953125,10492.74,10426.50900390625,10472.674248046875,375619
2017-07-11,10415.333251953125,10458.069248046875,10396.283251953126,10450.5125,171335
2017-07-12,10498.391748046875,10534.586748046875,10434.82849609375,10459.148251953126,241610
2017-07-13,10506.773251953126,10526.90349609375,10480.103251953125,10522.585000000001,170014
2017-07-14,10418.57150390625,10507.15400390625,10394.442124023437,10507.15400390625,168612
2017-07-15,10375.963251953126,10497.31150390625,10366.819624023437,10388.9175,182164
2017-07-18,10300.462124023437,10319.067500000001,10241.152875976562,10289.8575,168640
2017-07-19,10298.239624023438,10331.386748046874,10248.265,10330.687875976562,140541
2017-07-20,10422.38150390625,10430.764248046875,10316.400375976562,10337.037875976563,169715
2017-07-21,10338.7525,10389.425375976563,10254.551748046875,10389.425375976563,191599
2017-07-22,10376.154248046874,10407.9675,10332.465751953125,10384.345375976563,172401
2017-07-25,10462.895,10470.07099609375,10296.334624023437,10307.0025,162740
2017-07-26,10439.27349609375,10486.7075,10416.730996093751,10484.35849609375,139306
2017-07-27,10418.699248046874,10462.70400390625,10354.6275,10431.33599609375,138835
2017-07-28,10503.471748046875,10522.71150390625,10399.140751953126,10415.46099609375,158556
2017-07-29,10272.522124023437,10287.889248046875,10067.353251953125,10196.957124023438,292784
2017-08-01,10280.269248046876,10313.225375976563,10209.974624023438,10209.974624023438,160763
2017-08-02,10322.369624023439,10345.864624023438,10270.299624023437,10281.983251953125,176011
2017-08-03,10419.08,10429.74849609375,10360.215375976562,10379.837124023437,142649
2017-08-04,10525.442500000001,10551.35099609375,10467.46650390625,10490.5175,276249
2017-08-05,10577.00400390625,10613.0725,10551.98599609375,10557.573251953125,170703
2017-08-08,10630.789248046874,10666.031748046875,10623.169248046876,10638.4725,154982
2017-08-09,10586.656748046875,10644.441748046875,10566.336748046875,10641.710751953126,133825
2017-08-11,10589.13349609375,10619.676748046875,10563.479248046875,10594.34,151446
2017-08-12,10570.464248046876,10608.690751953125,10525.188251953125,10604.5,133068
2017-08-15,10754.23349609375,10763.567500000001,10676.953251953126,10684.95400390625,144248
2017-08-16,10821.733251953125,10828.78150390625,10768.584248046875,10798.30150390625,176312
2017-08-17,10819.765,10858.817500000001,10786.808251953125,10846.371748046875,197781
2017-08-18,10877.55,10885.67849609375,10795.889248046875,10815.0025,159281
2017-08-19,10847.57849609375,10915.395751953125,10807.763251953125,10878.121748046875,228870
2017-08-22,10806.049248046875,10905.61650390625,10787.82400390625,10876.343251953125,169136
2017-08-23,10831.258251953124,10845.863251953126,10765.409248046875,10813.160751953124,168623
2017-08-24,10878.62900390625,10883.77349609375,10810.938251953125,10814.621748046875,166077
2017-08-25,10807.82650390625,10903.2675,10799.381748046875,10900.029248046874,153661
2017-08-26,10847.324248046874,10857.166748046875,10782.045751953125,10819.95599609375,147039
2017-08-29,10967.275996093751,10974.26099609375,10816.844248046875,10820.336748046875,150958
2017-08-30,10910.12599609375,10979.02349609375,10892.980996093751,10964.8625,157717
2017-08-31,10942.065751953125,11004.55,10886.503251953125,10921.23849609375,179142
2017-09-01,11006.200751953125,11016.869248046874,10954.067500000001,10968.926748046875,230215
2017-09-02,10970.895,11011.34400390625,10961.56099609375,11008.740751953124,153167
2017-09-05,10968.418251953126,11063.350751953125,10909.935,10990.960751953126,188796
2017-09-06,10951.08349609375,11032.744248046874,10936.47849609375,10982.261748046874,172354
2017-09-07,10851.95900390625,10967.021748046875,10832.59150390625,10966.704248046875,164614
2017-09-08,10859.89650390625,10923.77849609375,10818.05099609375,10921.936748046875,161309
2017-09-09,11027.60099609375,11035.53849609375,10909.49099609375,10922.254248046875,162023
2017-09-12,11063.41400390625,11078.845,11045.95150390625,11065.31900390625,172868
2017-09-13,11021.3775,11085.00400390625,10970.514248046875,11084.305751953125,207312
2017-09-14,10890.630751953126,11036.42650390625,10877.04150390625,11032.109248046876,178008
2017-09-15,10912.03099609375,10923.46099609375,10845.863251953126,10887.455751953124,187040
2017-09-20,10976.038251953125,11026.58400390625,10922.571748046876,11011.2175,227550
2017-09-21,10952.543251953126,11007.21650390625,10926.57150390625,10972.545751953125,174084
2017-09-22,11015.0275,11037.189248046876,10979.213251953126,10984.03900390625,159702
2017-09-23,11006.963496093751,11044.68150390625,10981.81650390625,11041.760751953125,191423
2017-09-26,10959.02099609375,11029.75900390625,10939.78,11007.09,158120
2017-09-27,10963.40150390625,10975.53099609375,10896.6,10958.00400390625,183583
2017-09-28,10985.880751953126,10999.533251953126,10948.543496093751,10983.595,148171
2017-09-29,10912.094248046875,11027.473251953124,10901.23599609375,11009.439003906251,213601
2017-09-30,10887.138251953125,10951.146748046875,10855.388251953125,10940.22400390625,148026
2017-10-03,10931.461748046875,10949.94,10850.5625,10901.3625,126037
2017-10-04,11105.32400390625,11113.26150390625,10975.6575,10981.3725,153874
2017-10-05,11158.474248046876,11200.384248046876,11117.643251953124,11117.643251953124,358509
2017-10-06,11143.80599609375,11192.8275,11125.136748046874,11167.87150390625,246886
2017-10-07,11188.25599609375,11206.60650390625,11135.614248046875,11171.36400390625,190929
2017-10-11,11357.61,11367.57900390625,11237.531748046875,11242.929248046876,198141
2017-10-12,11325.796748046876,11390.249248046875,11319.95400390625,11390.249248046875,289232
2017-10-13,11369.675,11379.64400390625,11297.92,11322.685,224842
2017-10-14,11260.709248046875,11352.72099609375,11250.549248046875,11346.560751953126,179186
2017-10-17,11068.81150390625,11108.626748046876,11048.23849609375,11090.846748046875,188215
2017-10-19,11082.78150390625,11099.609003906251,11034.90349609375,11062.525996093751,191312
2017-10-20,11103.038251953125,11114.976748046874,11054.52400390625,11104.689003906251,142240
2017-10-21,11150.40900390625,11236.51599609375,11113.135,11151.67900390625,271472
2017-10-24,11186.668496093751,11206.860751953125,11143.234248046876,11161.331748046876,131426
2017-10-25,11145.39349609375,11196.891748046875,11124.310751953126,11196.44650390625,134243
2017-10-26,11146.980996093751,11210.09900390625,11121.770751953125,11163.680751953125,144875
2017-10-27,11261.661748046876,11294.55400390625,11224.005751953126,11269.15400390625,168096
2017-10-28,11216.068251953126,11284.204248046875,11201.780751953125,11278.5525,183788
2017-10-31,11078.273251953126,11188.128251953125,11068.17650390625,11186.03349609375,168745
2017-11-01,11057.12849609375,11135.995,11036.935,11111.10349609375,151141
2017-11-02,11106.34099609375,11134.153251953125,11053.00099609375,11063.224248046876,170114
2017-11-03,10910.8875,11176.82599609375,10868.9775,11166.729248046875,363010
2017-11-04,10936.16099609375,10969.18099609375,10865.104248046875,10898.505000000001,188247
2017-11-07,11097.38650390625,11106.404248046874,10966.45,11006.01099609375,136559
2017-11-08,11136.82099609375,11155.23599609375,11094.84650390625,11137.9,179046
2017-11-09,11104.816748046875,11184.826748046875,11088.87849609375,11184.064003906251,160669
2017-11-10,11061.128251953125,11152.06099609375,11029.50599609375,11136.249248046875,167810
2017-11-11,11045.95150390625,11079.099248046876,11003.025751953126,11076.559248046875,152472
2017-11-14,11060.175751953126,11107.165751953125,11054.016748046875,11093.89400390625,107483
2017-11-17,10888.15400390625,11025.568251953126,10847.51400390625,11012.805,209986
2017-11-18,10900.918496093751,10927.651748046876,10858.245751953125,10914.380000000001,162482
2017-11-21,10820.90849609375,10941.55849609375,10802.81099609375,10938.446748046876,197736
2017-11-22,11020.93349609375,11030.07650390625,10865.99349609375,10866.183251953125,218119
2017-11-23,10997.05650390625,11047.4125,10968.609248046876,11045.825,170253
2017-11-24,11048.23849609375,11083.29,11021.440751953125,11040.55400390625,166247
2017-11-25,11040.173251953125,11060.55650390625,10988.103251953125,11059.921503906251,153119
2017-11-28,11060.366748046876,11095.926748046875,11028.87099609375,11061.50900390625,157322
2017-11-29,11037.950751953125,11077.76599609375,11002.581748046876,11076.559248046875,197257
2017-11-30,10941.3675,10994.770751953125,10917.68150390625,10994.770751953125,226105
2017-12-01,10941.3675,10953.55900390625,10858.817500000001,10931.01650390625,248519
2017-12-02,10970.26,10990.2625,10898.8225,10953.75,177266
2017-12-06,10955.3375,11010.39150390625,10940.415,10989.50099609375,169512
2017-12-07,10812.78,10857.865,10801.15900390625,10849.355751953126,155993
2017-12-08,10775.886748046874,10842.81599609375,10764.71099609375,10794.80900390625,164007
2017-12-09,10710.8625,10800.08,10668.317500000001,10799.57150390625,228521
2017-12-12,10791.253251953125,10840.52900390625,10771.441748046875,10840.4025,174387
2017-12-13,10850.308251953125,10870.43849609375,10769.72650390625,10845.8,199317
2017-12-14,10708.64,10764.774248046875,10162.8575,10245.725,322821
2017-12-15,10827.7025,10920.031748046875,10808.589248046876,10865.61150390625,253079
2017-12-16,10536.300751953126,10744.96150390625,10521.886748046874,10739.94599609375,268605
2017-12-20,10297.731748046876,10526.458251953125,10278.364248046875,10521.75900390625,363626
2017-12-21,10301.732124023438,10426.763251953125,10273.537875976563,10421.17599609375,279877
2017-12-22,10261.536748046876,10352.0875,10236.580751953124,10293.477124023437,191537
2017-12-23,10254.107124023438,10323.766748046875,10221.340751953125,10283.888251953125,164501
2017-12-26,10069.957124023438,10290.111748046875,10053.827875976564,10289.667124023437,215733
2017-12-27,10162.920751953125,10184.193251953126,10081.450375976563,10146.220375976563,218355
2017-12-28,10202.290751953125,10230.104248046875,10125.837124023437,10225.024248046875,187181
2017-12-29,10116.185,10191.559624023437,10099.738251953126,10174.985751953125,253356
2017-12-30,10305.160751953124,10315.2575,10130.4725,10170.096748046875,172009
2018-01-02,10321.162875976563,10346.055,10244.455,10262.425375976563,186128
2018-01-03,10340.530375976563,10410.63400390625,10323.449248046874,10327.068251953126,194689
2018-01-04,10445.115,10457.4975,10336.8475,10378.630375976563,249685
2018-01-05,10404.98349609375,10478.515751953126,10395.013251953125,10469.880000000001,160865
2018-01-06,10270.235751953125,10362.310751953126,10248.963251953126,10355.008251953124,168241
2018-01-09,10323.5125,10340.212875976562,10232.199624023438,10272.7125,125207
2018-01-10,10341.800375976563,10386.949248046874,10326.179624023438,10354.500375976562,112615
2018-01-11,10289.603251953125,10401.871748046875,10258.425,10373.867875976563,164695
2018-01-12,10473.49900390625,10485.4375,10352.7225,10353.167124023437,144267
2018-01-13,10492.4225,10509.186748046875,10467.276748046876,10505.059248046875,147226
2018-01-16,10376.915751953125,10452.92599609375,10356.151748046876,10452.92599609375,105091
2018-01-17,10441.685751953126,10450.63900390625,10357.865751953124,10409.11099609375,187164
2018-01-18,10391.711748046875,10451.338496093751,10369.677124023438,10451.27400390625,146460
2018-01-19,10355.072124023438,10446.89349609375,10314.876748046876,10323.067875976563,187316
2018-01-20,10337.101748046874,10386.949248046874,10321.861748046875,10386.314248046876,208032
2018-01-23,10292.524624023437,10328.275,10280.459624023437,10320.02,107422
2018-01-24,10264.647875976563,10317.607124023438,10239.692500000001,10300.462124023437,128208
2018-01-25,10237.850751953125,10302.938251953125,10227.6275,10294.429624023438,121889
2018-01-26,10133.457124023438,10218.991748046876,10115.486748046875,10215.689624023438,118410
2018-01-27,10141.9025,10188.702124023437,10086.403251953125,10125.075,125889
2018-01-30,10043.4775,10121.963251953126,10025.125751953125,10115.677124023438,107043
2018-01-31,10201.719624023437,10216.705375976562,10037.699248046874,10052.113251953126,117978
2018-02-01,10204.259624023438,10287.698251953125,10196.067875976563,10220.388251953125,123646
2018-02-02,10291.572124023438,10301.097124023438,10186.415751953125,10198.862124023437,182454
2018-02-03,10395.965751953125,10410.19,10305.7325,10311.955375976562,124715
2018-02-06,10387.965,10429.24,10329.925751953126,10426.82650390625,118084
2018-02-07,10404.1575,10438.25650390625,10348.722124023438,10408.983251953125,131254
2018-02-08,10401.935,10437.495,10389.742875976563,10417.36599609375,129887
2018-02-09,10507.725751953125,10518.96599609375,10444.099248046876,10447.84599609375,162498
2018-02-10,10469.625751953125,10549.69900390625,10456.2275,10517.94900390625,136377
2018-02-13,10459.783251953126,10494.01,10449.2425,10489.37400390625,99633
2018-02-14,10526.52150390625,10533.125751953125,10491.47,10493.629248046875,143368
2018-02-15,10643.42599609375,10654.03,10569.2575,10576.305751953125,184721
2018-02-16,10677.144248046876,10689.844248046875,10645.520751953125,10656.633251953124,171041
2018-02-17,10668.44400390625,10745.533251953126,10633.900996093751,10741.21599609375,181250
2018-02-20,10684.255751953126,10701.909248046875,10635.48849609375,10656.506748046875,125540
2018-02-21,10665.460000000001,10719.94349609375,10640.440751953125,10687.113251953126,122735
2018-02-22,10689.59,10744.580751953124,10664.69849609375,10672.88900390625,168379
2018-02-23,10712.57650390625,10725.34099609375,10673.143251953124,10691.36849609375,171129
2018-02-24,10603.67400390625,10698.03599609375,10593.006748046875,10673.52400390625,208648
2018-02-27,10657.205,10673.27099609375,10575.544248046876,10578.59150390625,187656
2018-02-28,10764.265751953126,10770.806748046874,10665.650996093751,10676.953251953126,173707
2018-03-01,10925.4925,10938.001503906251,10787.316748046875,10794.301748046875,304024
2018-03-03,10974.3875,11014.329248046875,10930.76349609375,10935.335000000001,275731
2018-03-06,10963.5925,11001.501503906251,10944.5425,10967.148251953126,300743
2018-03-07,10872.850751953125,10962.3225,10861.54849609375,10959.401748046876,510342
2018-03-08,11069.82849609375,11077.44849609375,10842.625,10884.34400390625,314645
2018-03-09,11092.4975,11122.15150390625,11030.965751953125,11080.4325,281464
2018-03-10,11101.006748046875,11110.2775,11058.8425,11093.64099609375,195799
2018-03-13,11177.333251953125,11193.90650390625,11138.154248046874,11157.521748046875,194715
2018-03-14,11135.740751953124,11187.810751953126,11101.133251953124,11183.239248046875,224751
2018-03-15,11136.693251953126,11164.8875,11068.05,11143.678251953124,219863
2018-03-16,11148.56849609375,11203.17849609375,11079.60650390625,11170.348251953124,180545
2018-03-17,11167.808251953125,11204.06650390625,11139.424248046875,11191.68400390625,223845
2018-03-20,11182.413251953125,11210.16349609375,11117.834248046875,11201.145751953125,211858
2018-03-21,11166.220751953126,11201.971748046875,11141.075,11201.27349609375,182694
2018-03-22,11080.369248046874,11186.03349609375,11065.31900390625,11149.266748046875,222014
2018-03-23,11148.06,11155.616748046876,11073.89150390625,11098.53,184182
2018-03-24,11203.559248046875,11298.491748046876,11181.397500000001,11282.299248046875,289704
2018-03-27,11276.584248046875,11285.5375,11188.445751953124,11199.558251953125,161999
2018-03-28,11312.96900390625,11329.415751953125,11253.406748046875,11291.2525,169505
2018-03-29,11337.16349609375,11380.1525,11309.6675,11343.13150390625,240316
2018-03-30,11353.165,11407.33099609375,11337.988251953126,11374.62849609375,380548
2018-04-03,11298.809248046875,11368.785751953124,11288.58599609375,11358.499248046875,183864
2018-04-04,11277.09150390625,11321.7325,11261.85150390625,11301.666748046875,293705
2018-04-05,11361.165751953125,11380.215751953125,11301.22150390625,11308.588496093751,200432
2018-04-06,11302.6825,11420.475,11277.345751953126,11408.21900390625,210509
2018-04-07,11299.888251953125,11312.01650390625,11252.32650390625,11282.045,209616
2018-04-10,11383.581748046876,11389.105751953126,11320.78,11322.17650390625,175782
2018-04-11,11362.56349609375,11401.86900390625,11344.655751953125,11401.7425,172969
2018-04-12,11333.860751953125,11375.453251953126,11292.776748046876,11367.389248046875,177882
2018-04-13,11337.29,11361.165751953125,11302.365,11321.415,164971
2018-04-14,11346.878251953125,11399.139248046875,11308.016748046875,11371.199248046874,152795
2018-04-18,11540.49,11585.8925,11506.835000000001,11546.39599609375,270973
2018-04-19,11537.695751953124,11565.318251953126,11525.885,11540.29900390625,248484
2018-04-20,11625.199248046874,11631.231748046876,11593.258251953124,11594.65599609375,202895
2018-04-21,11633.263251953125,11707.36849609375,11617.45150390625,11693.905751953125,288329
2018-04-24,11591.09900390625,11642.85150390625,11577.700751953125,11642.026748046876,320469
2018-04-25,11584.305,11617.6425,11540.744248046874,11600.116748046876,243545
2018-04-26,11468.671748046876,11522.58349609375,11454.510751953125,11489.944248046875,227041
2018-04-27,11539.600751953125,11555.793251953126,11491.72150390625,11491.9125,185016
2018-04-28,11567.16,11599.608251953125,11543.53849609375,11562.08,207034
2018-05-01,11487.404248046874,11550.45900390625,11461.30599609375,11548.681748046874,201209
2018-05-02,11558.015751953126,11570.20849609375,11531.345751953126,11533.505000000001,185823
2018-05-03,11612.625751953125,11624.50099609375,11568.55650390625,11593.449248046874,248375
2018-05-04,11650.6625,11662.60099609375,11603.16400390625,11611.10150390625,330563
2018-05-05,11650.6625,11673.459248046875,11623.16650390625,11631.80349609375,194278
2018-05-08,11732.06900390625,11741.59400390625,11674.34849609375,11710.16150390625,142264
2018-05-10,11766.74099609375,11777.85349609375,11703.55849609375,11765.78849609375,178780
2018-05-11,11762.676748046875,11770.296748046876,11707.939003906251,11742.165751953125,184338
2018-05-12,11681.840751953125,11748.135,11668.88650390625,11714.099248046876,195315
2018-05-15,11660.441748046875,11716.57599609375,11652.05900390625,11716.51150390625,137151
2018-05-16,11730.99,11738.229248046875,11649.51900390625,11664.378251953125,205369
2018-05-17,11688.381748046875,11742.92849609375,11635.485751953125,11737.975,166288
2018-05-18,11621.515751953126,11687.36599609375,11614.086748046875,11687.175,161196
2018-05-22,11606.910751953124,11633.2,11582.7175,11613.8325,0
2018-05-23,11563.54099609375,11706.73349609375,11551.221748046875,11637.01,167839
2018-05-24,11561.445,11583.035,11525.44099609375,11572.494248046874,167656
2018-05-25,11603.22849609375,11612.75349609375,11560.36599609375,11567.28650390625,166972
2018-05-26,11581.63849609375,11663.23599609375,11542.7125,11657.45650390625,158116
2018-05-29,11706.796748046876,11716.25849609375,11595.798251953125,11601.89400390625,163081
2018-05-30,11819.38150390625,11822.684248046875,11747.94400390625,11776.773251953126,175440
2018-05-31,11876.84900390625,11896.09,11812.71400390625,11856.974248046876,182990
2018-06-01,11864.53099609375,11896.28099609375,11839.76599609375,11886.12099609375,215814
2018-06-02,11816.143251953124,11865.16599609375,11788.4575,11863.006748046875,161237
2018-06-06,11828.525751953126,11877.738251953126,11772.77349609375,11861.609003906251,167799
2018-06-07,11826.176748046875,11869.800751953126,11808.96849609375,11867.769248046876,149263
2018-06-08,11887.07349609375,11894.37599609375,11840.5275,11888.406748046875,258987
